,uuid,move_number,white_move,black_move,white_time,black_time
26,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,27,Nh5,Kg6,0:11:46.9,0:10:37.7
27,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,28,Ng3,Nxg3+,0:11:46,0:10:45.3
28,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,29,hxg3,h5,0:11:53.6,0:10:37.7
29,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,30,Kd3,h4,0:11:59.1,0:10:44.1
30,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,31,g4,a5,0:11:59.6,0:10:08.9
31,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,32,Kd4,b4,0:12:00.8,0:10:16.3
32,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,33,axb4,axb4,0:12:02.7,0:10:24.6
33,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,34,Kc4,Kf6,0:12:08.4,0:10:24
34,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,35,Kxb4,Ke5,0:12:13.4,0:10:30.9
35,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,36,Bxg5,Kd4,0:12:18.8,0:10:16.3
36,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,37,Bxh4,Kd3,0:12:23,0:10:23.4
37,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,38,g5,Ke4,0:12:25.3,0:10:32
38,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,39,g6,Kf5,0:12:32.5,0:10:39.5
39,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,40,g7,NaN,0:12:16.1,NaN
0,e521cbb7-89d5-11ed-b5e4-78ac4409ff3c,1,Nf3,d5,0:15:10,0:15:06.7
1,e521cbb7-89d5-11ed-b5e4-78ac4409ff3c,2,d4,Nc6,0:15:17,0:15:12
2,e521cbb7-89d5-11ed-b5e4-78ac4409ff3c,3,Bf4,NaN,0:15:19,NaN
0,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,1,Nf3,d5,0:15:10,0:15:02.9
1,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,2,d4,f5,0:15:17.9,0:15:01.7
2,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,3,Bf4,h6,0:15:22.8,0:15:02.7
3,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,4,Nc3,e6,0:15:30.2,0:15:06.5
4,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,5,Nb5,Bd6,0:15:36.3,0:14:10.7
5,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,6,Bg3,Bxg3,0:15:31.6,0:14:17.3
6,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,7,fxg3,c6,0:15:36.7,0:14:24.9
7,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,8,Nc3,b5,0:15:44.4,0:14:32.6
8,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,9,e3,b4,0:15:46.5,0:14:35.3
9,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,10,Nb1,a5,0:15:37.8,0:14:42.6
10,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,11,c3,Qb6,0:15:33.3,0:13:37.7
11,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,12,cxb4,Qxb4+,0:15:35.5,0:13:36.3
12,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,13,Qd2,Qxd2+,0:15:40,0:13:31.9
13,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,14,Kxd2,g5,0:15:47.9,0:13:29.5
14,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,15,Ne5,Rh7,0:15:43,0:12:26.9
15,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,16,g4,fxg4,0:15:31.2,0:12:27.8
16,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,17,Nxg4,h5,0:15:38.3,0:12:35.8
17,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,18,Ne5,Rh6,0:15:24.3,0:12:15.4
18,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,19,Bd3,Rf6,0:15:11,0:12:05.6
19,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,20,Bg6+,Kf8,0:14:55.3,0:11:41.5
20,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,21,Bxh5,Rf2+,0:14:59.4,0:11:45.2
21,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,22,Ke1,Rxb2,0:14:54.9,0:11:29.6
22,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,23,Rg1,Nf6,0:14:48.9,0:11:29
23,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,24,Ng6+,Kg7,0:14:50,0:11:25.8
24,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,25,Ne7,Nxh5,0:14:37.3,0:11:27.9
25,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,26,Nxc8,Na6,0:14:44.1,0:11:02.5
26,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,27,g4,Nf6,0:14:44.2,0:11:05.7
27,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,28,Nb6,Rb8,0:14:34.1,0:11:03.1
28,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,29,Na4,Rxh2,0:14:23.3,0:11:07.9
0,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,1,e4,e5,0:15:08,0:15:07.9
1,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,2,Nf3,Nc6,0:15:16.5,0:15:12.3
2,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,3,Nc3,Bc5,0:15:18.8,0:15:16.6
3,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,4,Nd5,d6,0:14:51.8,0:14:59
4,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,5,d3,Be6,0:14:36.1,0:15:05
5,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,6,Ng5,f6,0:14:31.7,0:14:59.3
6,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,7,Nxe6,Qd7,0:14:11,0:14:48.7
7,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,8,Ndxc7+,Ke7,0:14:06.8,0:14:44.5
8,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,9,Qg4,Rc8,0:13:46.5,0:14:45.2
9,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,10,Qxg7#,NaN,0:13:40.9,NaN
0,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,1,e4,e5,0:15:10,0:15:08.4
1,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,2,Nf3,Nc6,0:15:18.2,0:15:13.9
2,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,3,Nc3,Nf6,0:15:19.4,0:15:20
3,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,4,a4,Bb4,0:15:08.2,0:15:26.1
4,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,5,Bb5,Bxc3,0:15:12.1,0:15:31.6
5,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,6,Bxc6,dxc6,0:15:20.8,0:15:40
6,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,7,dxc3,Nxe4,0:15:29.2,0:15:47.4
7,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,8,Qxd8+,Kxd8,0:15:37.4,0:15:55.4
8,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,9,O-O,Re8,0:15:41,0:15:57.9
9,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,10,Bg5+,Nxg5,0:15:48.6,0:16:03.5
10,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,11,Nxg5,f6,0:15:57.4,0:16:07.7
11,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,12,Ne4,Bf5,0:16:03.7,0:16:11.6
12,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,13,Rad1+,Ke7,0:16:10.1,0:16:15.1
13,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,14,Nc5,Bxc2,0:16:13.7,0:16:14.6
14,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,15,Rd2,Bf5,0:16:16.6,0:16:06.9
15,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,16,Rd7+,Bxd7,0:16:24.1,0:16:08.1
16,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,17,Nxb7,Rab8,0:16:29.1,0:16:10.1
17,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,18,Nc5,Rxb2,0:16:37.4,0:16:09.4
18,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,19,Rd1,Bg4,0:16:43.6,0:16:05.5
19,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,20,f3,Bf5,0:16:38.6,0:15:56.7
20,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,21,g4,Rd8,0:16:34.1,0:15:43.9
21,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,22,Re1,Bc8,0:16:08.2,0:15:44.8
22,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,23,Ne4,f5,0:15:59.8,0:15:38.5
23,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,24,gxf5,Bxf5,0:16:04.8,0:15:46.4
24,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,25,Nc5,Kd6,0:16:08.4,0:15:20.9
25,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,26,Nb7+,Rxb7,0:16:09.4,0:15:25.4
26,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,27,Rd1+,Ke7,0:16:17.2,0:15:31.8
27,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,28,Re1,Rb1,0:16:21.8,0:15:34.8
28,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,29,Kf2,Rdd1,0:16:18.8,0:15:28
29,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,30,Re2,Bd3,0:16:15.1,0:15:29
30,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,31,Rxe5+,Kd7,0:16:21,0:15:34.1
31,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,32,Kg3,Rg1+,0:16:23,0:15:22.1
32,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,33,Kf4,Rge1,0:16:25.3,0:15:08.4
33,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,34,Rf5,Bxf5,0:16:20.6,0:15:15.5
34,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,35,Kxf5,g6+,0:16:29.4,0:15:17.6
35,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,36,Kg4,Rg1+,0:16:37.4,0:15:19.7
36,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,37,Kh3,Rb3,0:16:45.7,0:15:18.6
37,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,38,f4,Rxc3+,0:16:49,0:15:24.6
38,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,39,Kh4,Rh1,0:16:57.6,0:15:14.6
39,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,40,Kg5,Rxh2,0:17:03.4,0:15:18.2
40,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,41,Kg4,h5+,0:17:06.5,0:15:18.3
41,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,42,Kg5,Rg3+,0:17:13.5,0:15:07.3
42,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,43,Kf6,Rf2,0:17:14.4,0:15:08.7
43,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,44,Ke5,Re3+,0:17:05.3,0:15:11
44,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,45,Kd4,Re1,0:17:09.1,0:15:09.1
45,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,46,Kc5,Rc2+,0:17:16.8,0:15:03.1
46,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,47,Kb4,Rb1+,0:16:47.4,0:15:06.9
47,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,48,Ka5,Rc5+,0:16:54.9,0:15:12.9
48,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,49,Ka6,Rb6+,0:17:01.9,0:14:38.4
49,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,50,Kxa7,Ra5#,0:17:06.1,0:14:44.8
0,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,1,Nf3,e6,0:15:10,0:15:03.7
1,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,2,d4,d5,0:15:17.7,0:15:09.2
2,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,3,Bf4,Bb4+,0:15:25,0:15:07.4
3,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,4,c3,a5,0:15:23.5,0:15:05.6
4,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,5,cxb4,axb4,0:15:28.8,0:15:11.2
5,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,6,a3,bxa3,0:15:20.9,0:15:13
6,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,7,Rxa3,Rxa3,0:15:19.8,0:15:17.7
7,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,8,Nxa3,Qd6,0:15:27.4,0:15:26.3
8,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,9,Bxd6,NaN,0:15:34.7,NaN
0,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,1,Nf3,d5,0:15:10,0:15:08
1,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,2,d4,Nc6,0:15:18,0:15:11.4
2,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,3,Bf4,Nf6,0:15:23.9,0:14:50.4
3,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,4,Nc3,Bf5,0:15:26.2,0:14:35
4,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,5,Nb5,Kd7,0:15:27.3,0:14:23
5,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,6,Nxc7,Rc8,0:15:08.6,0:13:48
6,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,7,Nb5,a6,0:15:08.3,0:13:51.6
7,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,8,Nc3,Nb4,0:15:01.5,0:13:50.6
8,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,9,Kd2,Bxc2,0:14:37.6,0:13:19.6
9,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,10,Qc1,Ne4+,0:14:25.7,0:13:02.4
10,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,11,Nxe4,Bxe4,0:14:29.3,0:13:03
11,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,12,Qd1,Rc2+,0:14:20.1,0:12:28.4
12,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,13,Ke3,Qc8,0:13:59.1,0:11:44.2
0,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,1,e4,e5,0:15:10,0:15:10
1,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,2,Nf3,Nc6,0:15:17.7,0:15:12.9
2,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,3,Bc4,Nf6,0:15:24.3,0:15:15.5
3,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,4,Nc3,Bc5,0:15:30.2,0:15:20.3
4,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,5,d3,Ng4,0:15:37.3,0:15:24
5,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,6,O-O,Nf6,0:15:40.1,0:15:05.1
6,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,7,Bg5,h6,0:15:31.7,0:14:58.2
7,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,8,Bxf6,Qxf6,0:15:38.7,0:14:59.7
8,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,9,Nb5,Kd8,0:15:40,0:14:51
9,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,10,Nd2,a6,0:15:36.9,0:14:40.1
10,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,11,Nc3,Na5,0:15:39,0:14:37.1
11,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,12,Nb3,Nxb3,0:15:40.5,0:14:33.6
12,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,13,Bxb3,d6,0:15:47.2,0:13:57.7
13,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,14,Qh5,g6,0:15:47.4,0:13:54.9
14,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,15,Qe2,Be6,0:15:52.4,0:13:28.7
15,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,16,Bxe6,Qxe6,0:15:58.5,0:13:28.3
16,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,17,Na4,b5,0:16:04.3,0:13:14.1
17,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,18,Nxc5,dxc5,0:16:11.5,0:13:21
18,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,19,c3,c4,0:16:14.7,0:12:47.8
19,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,20,dxc4,bxc4,0:16:21.4,0:12:54.9
20,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,21,b3,cxb3,0:16:23.4,0:13:00.8
21,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,22,axb3,Qxb3,0:16:31.2,0:13:02
22,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,23,Ra5,Qxc3,0:16:24.6,0:12:55.7
23,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,24,Rfa1,f5,0:16:26.3,0:11:48.4
